"","cruise","station","FishSpecies","FishNum","preyNum","preyTaxon","preyTaxa","preySpp","Ocularunits","Mag","prey_mm","Scope","preyCount","gutCount","Comments_prey","Comments_gut","forkLength","BEGIN_GMT_TOWDATE","average_depth","decimalLatitude","decimalLongitude","Llopiz_taxa","scientificNameID_preyTaxon","scientificName_preyTaxon","scientificName_Rank"
"4820",201802,131,"A_aes","2",10,"Appendicularia",NA,NA,1.9,1.25,1.217948718,"M60",NA,40,NA,NA,207,2018-04-03 20:46:00,68,39.576245,-73.02817,"Appendicularia",159664,"Appendicularia","Class"
"4821",201802,131,"A_aes","2",1,"Cirripedia",NA,NA,1,1,0.806451613,"M60",NA,40,"Cyprid",NA,207,2018-04-03 20:46:00,68,39.576245,-73.02817,"Cirripedia",89433,"Cirripedia","Infraclass"
"4822",201802,136,"P_tri","1",1,"Sapphirinidae","Sapphirina",NA,NA,NA,1.6,"MZ12",NA,105,NA,NA,164,2018-04-04 10:42:00,194,39.598045,-72.065113,"Sapphirina",88831,"Sapphirina","Genus"
"4823",201802,136,"P_tri","1",2,"Sapphirinidae","Sapphirina",NA,NA,NA,1.4,"MZ12",NA,105,NA,NA,164,2018-04-04 10:42:00,194,39.598045,-72.065113,"Sapphirina",88831,"Sapphirina","Genus"
"4824",201802,136,"P_tri","1",1,"FishEgg",NA,NA,NA,NA,0.6,"MZ12",NA,105,NA,NA,164,2018-04-04 10:42:00,194,39.598045,-72.065113,"FishEgg",914179,"Gnathostomata",NA
"4825",201802,136,"P_tri","1",2,"FishEgg",NA,NA,NA,NA,0.7,"MZ12",NA,105,NA,NA,164,2018-04-04 10:42:00,194,39.598045,-72.065113,"FishEgg",914179,"Gnathostomata",NA
"4826",201802,136,"P_tri","1",3,"FishEgg",NA,NA,NA,NA,0.7,"MZ12",NA,105,NA,NA,164,2018-04-04 10:42:00,194,39.598045,-72.065113,"FishEgg",914179,"Gnathostomata",NA
"4827",201802,136,"P_tri","1",4,"FishEgg",NA,NA,NA,NA,0.6,"MZ12",NA,105,NA,NA,164,2018-04-04 10:42:00,194,39.598045,-72.065113,"FishEgg",914179,"Gnathostomata",NA
"4828",201802,136,"P_tri","1",5,"FishEgg",NA,NA,NA,NA,0.7,"MZ12",NA,105,NA,NA,164,2018-04-04 10:42:00,194,39.598045,-72.065113,"FishEgg",914179,"Gnathostomata",NA
"4829",201802,136,"P_tri","1",6,"FishEgg",NA,NA,NA,NA,0.8,"MZ12",NA,105,NA,NA,164,2018-04-04 10:42:00,194,39.598045,-72.065113,"FishEgg",914179,"Gnathostomata",NA
"4830",201802,172,"P_tri","3",1,"Appendicularia",NA,NA,NA,NA,1.3,"MZ12",NA,9,NA,NA,85,2018-04-20 22:20:00,89,40.332138,-69.108743,"Appendicularia",159664,"Appendicularia","Class"
"4831",201802,172,"P_tri","3",2,"Appendicularia",NA,NA,NA,NA,1.5,"MZ12",NA,9,NA,NA,85,2018-04-20 22:20:00,89,40.332138,-69.108743,"Appendicularia",159664,"Appendicularia","Class"
"4832",201802,172,"P_tri","3",3,"Appendicularia",NA,NA,NA,NA,1.7,"MZ12",NA,9,NA,NA,85,2018-04-20 22:20:00,89,40.332138,-69.108743,"Appendicularia",159664,"Appendicularia","Class"
"4833",201802,172,"P_tri","3",4,"Appendicularia",NA,NA,NA,NA,0.9,"MZ12",NA,9,NA,NA,85,2018-04-20 22:20:00,89,40.332138,-69.108743,"Appendicularia",159664,"Appendicularia","Class"
"4834",201802,172,"P_tri","3",5,"Appendicularia",NA,NA,NA,NA,2,"MZ12",NA,9,NA,NA,85,2018-04-20 22:20:00,89,40.332138,-69.108743,"Appendicularia",159664,"Appendicularia","Class"
"4835",201802,172,"P_tri","3",6,"Appendicularia",NA,NA,NA,NA,1.6,"MZ12",NA,9,NA,NA,85,2018-04-20 22:20:00,89,40.332138,-69.108743,"Appendicularia",159664,"Appendicularia","Class"
"4836",201802,172,"P_tri","3",7,"Appendicularia",NA,NA,NA,NA,1.6,"MZ12",NA,9,NA,NA,85,2018-04-20 22:20:00,89,40.332138,-69.108743,"Appendicularia",159664,"Appendicularia","Class"
"4837",201802,150,"A_aes","3",1,"Hyperiidae","Hyperia",NA,NA,NA,8.2,"MZ12",NA,48,NA,"Ends of caudal fin cut off",195,2018-04-18 03:45:00,69,40.696722,-71.487238,"Hyperia",95109,"Hyperia","Genus"
"4838",201802,150,"A_aes","3",2,"Hyperiidae","Hyperia",NA,NA,NA,7.4,"MZ12",NA,48,NA,"Ends of caudal fin cut off",195,2018-04-18 03:45:00,69,40.696722,-71.487238,"Hyperia",95109,"Hyperia","Genus"
"4839",201802,150,"A_aes","3",3,"Hyperiidae","Hyperia",NA,NA,NA,5.6,"MZ12",NA,48,NA,"Ends of caudal fin cut off",195,2018-04-18 03:45:00,69,40.696722,-71.487238,"Hyperia",95109,"Hyperia","Genus"
"4840",201802,150,"A_aes","3",4,"Hyperiidae","Hyperia",NA,NA,NA,4.5,"MZ12",NA,48,NA,"Ends of caudal fin cut off",195,2018-04-18 03:45:00,69,40.696722,-71.487238,"Hyperia",95109,"Hyperia","Genus"
"4841",201802,150,"A_aes","3",5,"Hyperiidae","Hyperia",NA,NA,NA,4.9,"MZ12",NA,48,NA,"Ends of caudal fin cut off",195,2018-04-18 03:45:00,69,40.696722,-71.487238,"Hyperia",95109,"Hyperia","Genus"
"4842",201802,150,"A_aes","3",1,"Appendicularia",NA,NA,NA,NA,1.2,"MZ12",NA,48,NA,"Ends of caudal fin cut off",195,2018-04-18 03:45:00,69,40.696722,-71.487238,"Appendicularia",159664,"Appendicularia","Class"
"4843",201802,150,"A_aes","3",2,"Appendicularia",NA,NA,NA,NA,0.9,"MZ12",NA,48,NA,"Ends of caudal fin cut off",195,2018-04-18 03:45:00,69,40.696722,-71.487238,"Appendicularia",159664,"Appendicularia","Class"
"4844",201802,150,"A_aes","3",3,"Appendicularia",NA,NA,NA,NA,1.1,"MZ12",NA,48,NA,"Ends of caudal fin cut off",195,2018-04-18 03:45:00,69,40.696722,-71.487238,"Appendicularia",159664,"Appendicularia","Class"
"4845",201802,150,"A_aes","3",4,"Appendicularia",NA,NA,NA,NA,1.8,"MZ12",NA,48,NA,"Ends of caudal fin cut off",195,2018-04-18 03:45:00,69,40.696722,-71.487238,"Appendicularia",159664,"Appendicularia","Class"
"4846",201802,150,"A_aes","3",5,"Appendicularia",NA,NA,NA,NA,1,"MZ12",NA,48,NA,"Ends of caudal fin cut off",195,2018-04-18 03:45:00,69,40.696722,-71.487238,"Appendicularia",159664,"Appendicularia","Class"
"4847",201802,150,"A_aes","3",6,"Appendicularia",NA,NA,NA,NA,0.9,"MZ12",NA,48,NA,"Ends of caudal fin cut off",195,2018-04-18 03:45:00,69,40.696722,-71.487238,"Appendicularia",159664,"Appendicularia","Class"
"4848",201802,150,"A_aes","3",1,"Hyperiidae","Themisto",NA,NA,NA,6.7,"MZ12",NA,48,NA,"Ends of caudal fin cut off",195,2018-04-18 03:45:00,69,40.696722,-71.487238,"Themisto",95167,"Themisto","Genus"
"4849",201802,150,"A_aes","3",2,"Hyperiidae","Themisto",NA,NA,NA,6.4,"MZ12",NA,48,NA,"Ends of caudal fin cut off",195,2018-04-18 03:45:00,69,40.696722,-71.487238,"Themisto",95167,"Themisto","Genus"
"4850",201802,150,"A_aes","3",3,"Hyperiidae","Themisto",NA,NA,NA,3.5,"MZ12",NA,48,NA,"Ends of caudal fin cut off",195,2018-04-18 03:45:00,69,40.696722,-71.487238,"Themisto",95167,"Themisto","Genus"
"4851",201802,150,"A_aes","3",4,"Hyperiidae","Themisto",NA,NA,NA,6.2,"MZ12",NA,48,NA,"Ends of caudal fin cut off",195,2018-04-18 03:45:00,69,40.696722,-71.487238,"Themisto",95167,"Themisto","Genus"
"4852",201802,150,"A_aes","3",5,"Hyperiidae","Themisto",NA,NA,NA,5.9,"MZ12",NA,48,NA,"Ends of caudal fin cut off",195,2018-04-18 03:45:00,69,40.696722,-71.487238,"Themisto",95167,"Themisto","Genus"
"4853",201802,150,"A_aes","3",6,"Hyperiidae","Themisto",NA,NA,NA,6.6,"MZ12",NA,48,NA,"Ends of caudal fin cut off",195,2018-04-18 03:45:00,69,40.696722,-71.487238,"Themisto",95167,"Themisto","Genus"
"4854",201802,150,"A_aes","3",7,"Hyperiidae","Themisto",NA,NA,NA,8.2,"MZ12",NA,48,NA,"Ends of caudal fin cut off",195,2018-04-18 03:45:00,69,40.696722,-71.487238,"Themisto",95167,"Themisto","Genus"
"4855",201802,150,"A_aes","3",1,"Caligidae",NA,NA,NA,NA,1.3,"MZ12",NA,48,NA,"Ends of caudal fin cut off",195,2018-04-18 03:45:00,69,40.696722,-71.487238,"Caligidae",89008,"Caligidae","Family"
"4856",201802,150,"A_aes","3",2,"Caligidae",NA,NA,NA,NA,0.6,"MZ12",NA,48,NA,"Ends of caudal fin cut off",195,2018-04-18 03:45:00,69,40.696722,-71.487238,"Caligidae",89008,"Caligidae","Family"
"4857",201802,150,"A_aes","3",3,"Caligidae",NA,NA,NA,NA,1.1,"MZ12",NA,48,NA,"Ends of caudal fin cut off",195,2018-04-18 03:45:00,69,40.696722,-71.487238,"Caligidae",89008,"Caligidae","Family"
"4858",201802,150,"A_aes","3",4,"Caligidae",NA,NA,NA,NA,0.8,"MZ12",NA,48,NA,"Ends of caudal fin cut off",195,2018-04-18 03:45:00,69,40.696722,-71.487238,"Caligidae",89008,"Caligidae","Family"
"4859",201802,172,"P_tri","1",1,"Appendicularia",NA,NA,NA,NA,1.2,"MZ12",NA,30,NA,NA,96,2018-04-20 22:20:00,89,40.332138,-69.108743,"Appendicularia",159664,"Appendicularia","Class"
"4860",201802,172,"P_tri","1",2,"Appendicularia",NA,NA,NA,NA,1.6,"MZ12",NA,30,NA,NA,96,2018-04-20 22:20:00,89,40.332138,-69.108743,"Appendicularia",159664,"Appendicularia","Class"
"4861",201802,172,"P_tri","1",3,"Appendicularia",NA,NA,NA,NA,1,"MZ12",NA,30,NA,NA,96,2018-04-20 22:20:00,89,40.332138,-69.108743,"Appendicularia",159664,"Appendicularia","Class"
"4862",201802,172,"P_tri","1",4,"Appendicularia",NA,NA,NA,NA,0.9,"MZ12",NA,30,NA,NA,96,2018-04-20 22:20:00,89,40.332138,-69.108743,"Appendicularia",159664,"Appendicularia","Class"
"4863",201802,172,"P_tri","1",5,"Appendicularia",NA,NA,NA,NA,1,"MZ12",NA,30,NA,NA,96,2018-04-20 22:20:00,89,40.332138,-69.108743,"Appendicularia",159664,"Appendicularia","Class"
"4864",201802,172,"P_tri","1",6,"Appendicularia",NA,NA,NA,NA,1.1,"MZ12",NA,30,NA,NA,96,2018-04-20 22:20:00,89,40.332138,-69.108743,"Appendicularia",159664,"Appendicularia","Class"
"4865",201802,172,"P_tri","1",7,"Appendicularia",NA,NA,NA,NA,0.9,"MZ12",NA,30,NA,NA,96,2018-04-20 22:20:00,89,40.332138,-69.108743,"Appendicularia",159664,"Appendicularia","Class"
"4866",201802,172,"P_tri","1",8,"Appendicularia",NA,NA,NA,NA,1.8,"MZ12",NA,30,NA,NA,96,2018-04-20 22:20:00,89,40.332138,-69.108743,"Appendicularia",159664,"Appendicularia","Class"
"4867",201802,172,"P_tri","1",9,"Appendicularia",NA,NA,NA,NA,1.7,"MZ12",NA,30,NA,NA,96,2018-04-20 22:20:00,89,40.332138,-69.108743,"Appendicularia",159664,"Appendicularia","Class"
"4868",201802,172,"P_tri","1",10,"Appendicularia",NA,NA,NA,NA,1.7,"MZ12",NA,30,NA,NA,96,2018-04-20 22:20:00,89,40.332138,-69.108743,"Appendicularia",159664,"Appendicularia","Class"
"4869",201802,154,"A_pse","1",1,"Chaetognatha",NA,NA,NA,NA,21.3,"MZ12",NA,307,NA,NA,204,2018-04-18 17:39:00,62,40.244742,-72.239772,"Chaetognatha",158650,"Chaetognatha","Phylum"
"4870",201802,154,"A_pse","1",2,"Chaetognatha",NA,NA,NA,NA,19.4,"MZ12",NA,307,NA,NA,204,2018-04-18 17:39:00,62,40.244742,-72.239772,"Chaetognatha",158650,"Chaetognatha","Phylum"
"4871",201802,154,"A_pse","1",3,"Chaetognatha",NA,NA,NA,NA,16.2,"MZ12",NA,307,NA,NA,204,2018-04-18 17:39:00,62,40.244742,-72.239772,"Chaetognatha",158650,"Chaetognatha","Phylum"
"4872",201802,154,"A_pse","1",4,"Chaetognatha",NA,NA,NA,NA,19.4,"MZ12",NA,307,NA,NA,204,2018-04-18 17:39:00,62,40.244742,-72.239772,"Chaetognatha",158650,"Chaetognatha","Phylum"
"4873",201802,154,"A_pse","1",5,"Chaetognatha",NA,NA,NA,NA,18.5,"MZ12",NA,307,NA,NA,204,2018-04-18 17:39:00,62,40.244742,-72.239772,"Chaetognatha",158650,"Chaetognatha","Phylum"
"4874",201802,154,"A_pse","1",6,"Chaetognatha",NA,NA,NA,NA,18.3,"MZ12",NA,307,NA,NA,204,2018-04-18 17:39:00,62,40.244742,-72.239772,"Chaetognatha",158650,"Chaetognatha","Phylum"
"4875",201802,154,"A_pse","1",7,"Chaetognatha",NA,NA,NA,NA,20.3,"MZ12",NA,307,NA,NA,204,2018-04-18 17:39:00,62,40.244742,-72.239772,"Chaetognatha",158650,"Chaetognatha","Phylum"
"4876",201802,154,"A_pse","1",8,"Chaetognatha",NA,NA,NA,NA,15.6,"MZ12",NA,307,NA,NA,204,2018-04-18 17:39:00,62,40.244742,-72.239772,"Chaetognatha",158650,"Chaetognatha","Phylum"
"4877",201802,154,"A_pse","1",9,"Chaetognatha",NA,NA,NA,NA,19.5,"MZ12",NA,307,NA,NA,204,2018-04-18 17:39:00,62,40.244742,-72.239772,"Chaetognatha",158650,"Chaetognatha","Phylum"
"4878",201802,154,"A_pse","1",10,"Chaetognatha",NA,NA,NA,NA,23.2,"MZ12",NA,307,NA,NA,204,2018-04-18 17:39:00,62,40.244742,-72.239772,"Chaetognatha",158650,"Chaetognatha","Phylum"
"4879",201802,154,"A_pse","1",1,"Appendicularia",NA,NA,NA,NA,0.9,"MZ12",NA,307,NA,NA,204,2018-04-18 17:39:00,62,40.244742,-72.239772,"Appendicularia",159664,"Appendicularia","Class"
"4880",201802,154,"A_pse","1",2,"Appendicularia",NA,NA,NA,NA,1,"MZ12",NA,307,NA,NA,204,2018-04-18 17:39:00,62,40.244742,-72.239772,"Appendicularia",159664,"Appendicularia","Class"
"4881",201802,154,"A_pse","1",3,"Appendicularia",NA,NA,NA,NA,1.1,"MZ12",NA,307,NA,NA,204,2018-04-18 17:39:00,62,40.244742,-72.239772,"Appendicularia",159664,"Appendicularia","Class"
"4882",201802,154,"A_pse","1",4,"Appendicularia",NA,NA,NA,NA,1.6,"MZ12",NA,307,NA,NA,204,2018-04-18 17:39:00,62,40.244742,-72.239772,"Appendicularia",159664,"Appendicularia","Class"
"4883",201802,154,"A_pse","1",5,"Appendicularia",NA,NA,NA,NA,1.2,"MZ12",NA,307,NA,NA,204,2018-04-18 17:39:00,62,40.244742,-72.239772,"Appendicularia",159664,"Appendicularia","Class"
"4884",201802,154,"A_pse","1",6,"Appendicularia",NA,NA,NA,NA,1.3,"MZ12",NA,307,NA,NA,204,2018-04-18 17:39:00,62,40.244742,-72.239772,"Appendicularia",159664,"Appendicularia","Class"
"4885",201802,154,"A_pse","1",7,"Appendicularia",NA,NA,NA,NA,1.3,"MZ12",NA,307,NA,NA,204,2018-04-18 17:39:00,62,40.244742,-72.239772,"Appendicularia",159664,"Appendicularia","Class"
"4886",201802,154,"A_pse","1",8,"Appendicularia",NA,NA,NA,NA,1.1,"MZ12",NA,307,NA,NA,204,2018-04-18 17:39:00,62,40.244742,-72.239772,"Appendicularia",159664,"Appendicularia","Class"
"4887",201802,154,"A_pse","1",9,"Appendicularia",NA,NA,NA,NA,1.1,"MZ12",NA,307,NA,NA,204,2018-04-18 17:39:00,62,40.244742,-72.239772,"Appendicularia",159664,"Appendicularia","Class"
"4888",201802,154,"A_pse","1",10,"Appendicularia",NA,NA,NA,NA,1.3,"MZ12",NA,307,NA,NA,204,2018-04-18 17:39:00,62,40.244742,-72.239772,"Appendicularia",159664,"Appendicularia","Class"
"4889",201802,154,"A_pse","1",1,"CalanoidSmall",NA,NA,NA,NA,2.1,"MZ12",NA,307,NA,NA,204,2018-04-18 17:39:00,62,40.244742,-72.239772,"CalanoidSmall",85258,"Calanoida",NA
"4890",201802,64,"A_pse","2",1,"FishRemains",NA,NA,NA,NA,34.2,"MZ12",NA,57,NA,NA,110,2018-03-29 06:20:00,48,40.71089,-72.272082,"FishRemains",914179,"Gnathostomata",NA
"4891",201802,64,"A_pse","2",2,"FishRemains",NA,NA,NA,NA,28,"MZ12",NA,57,NA,NA,110,2018-03-29 06:20:00,48,40.71089,-72.272082,"FishRemains",914179,"Gnathostomata",NA
"4892",201802,64,"A_pse","2",3,"FishRemains",NA,NA,NA,NA,22.9,"MZ12",NA,57,NA,NA,110,2018-03-29 06:20:00,48,40.71089,-72.272082,"FishRemains",914179,"Gnathostomata",NA
"4893",201802,64,"A_pse","2",4,"FishRemains",NA,NA,NA,NA,23.3,"MZ12",NA,57,NA,NA,110,2018-03-29 06:20:00,48,40.71089,-72.272082,"FishRemains",914179,"Gnathostomata",NA
"4894",201802,64,"A_pse","2",5,"FishRemains",NA,NA,NA,NA,21.6,"MZ12",NA,57,NA,NA,110,2018-03-29 06:20:00,48,40.71089,-72.272082,"FishRemains",914179,"Gnathostomata",NA
"4895",201802,64,"A_pse","2",1,"Caligidae",NA,NA,NA,NA,2,"MZ12",NA,57,NA,NA,110,2018-03-29 06:20:00,48,40.71089,-72.272082,"Caligidae",89008,"Caligidae","Family"
"4896",201802,64,"A_pse","2",2,"Caligidae",NA,NA,NA,NA,3.6,"MZ12",NA,57,NA,NA,110,2018-03-29 06:20:00,48,40.71089,-72.272082,"Caligidae",89008,"Caligidae","Family"
"4897",201802,64,"A_pse","2",3,"Caligidae",NA,NA,NA,NA,0.7,"MZ12",NA,57,NA,NA,110,2018-03-29 06:20:00,48,40.71089,-72.272082,"Caligidae",89008,"Caligidae","Family"
"4898",201802,64,"A_pse","2",4,"Caligidae",NA,NA,NA,NA,2.6,"MZ12",NA,57,NA,NA,110,2018-03-29 06:20:00,48,40.71089,-72.272082,"Caligidae",89008,"Caligidae","Family"
"4899",201802,64,"A_pse","2",5,"Caligidae",NA,NA,NA,NA,4.7,"MZ12",NA,57,NA,NA,110,2018-03-29 06:20:00,48,40.71089,-72.272082,"Caligidae",89008,"Caligidae","Family"
"4900",201802,64,"A_pse","2",6,"Caligidae",NA,NA,NA,NA,2.8,"MZ12",NA,57,NA,NA,110,2018-03-29 06:20:00,48,40.71089,-72.272082,"Caligidae",89008,"Caligidae","Family"
"4901",201802,64,"A_pse","2",7,"Caligidae",NA,NA,NA,NA,2.6,"MZ12",NA,57,NA,NA,110,2018-03-29 06:20:00,48,40.71089,-72.272082,"Caligidae",89008,"Caligidae","Family"
"4902",201802,64,"A_pse","2",1,"Hyperiidae","Hyperia",NA,NA,NA,2.8,"MZ12",NA,57,NA,NA,110,2018-03-29 06:20:00,48,40.71089,-72.272082,"Hyperia",95109,"Hyperia","Genus"
"4903",201802,64,"A_pse","2",2,"Hyperiidae","Hyperia",NA,NA,NA,4.7,"MZ12",NA,57,NA,NA,110,2018-03-29 06:20:00,48,40.71089,-72.272082,"Hyperia",95109,"Hyperia","Genus"
"4904",201802,64,"A_pse","2",3,"Hyperiidae","Hyperia",NA,NA,NA,2.9,"MZ12",NA,57,NA,NA,110,2018-03-29 06:20:00,48,40.71089,-72.272082,"Hyperia",95109,"Hyperia","Genus"
"4905",201802,64,"A_pse","2",4,"Hyperiidae","Hyperia",NA,NA,NA,5.9,"MZ12",NA,57,NA,NA,110,2018-03-29 06:20:00,48,40.71089,-72.272082,"Hyperia",95109,"Hyperia","Genus"
"4906",201802,64,"A_pse","2",1,"Hyperiidae","Themisto",NA,NA,NA,6.1,"MZ12",NA,57,NA,NA,110,2018-03-29 06:20:00,48,40.71089,-72.272082,"Themisto",95167,"Themisto","Genus"
"4907",201802,64,"A_pse","2",1,"CopepodUnknown",NA,NA,NA,NA,2.4,"MZ12",NA,57,NA,NA,110,2018-03-29 06:20:00,48,40.71089,-72.272082,"CopepodUnknown",85257,"Copepoda",NA
"4908",201802,64,"A_pse","2",2,"CopepodUnknown",NA,NA,NA,NA,2.3,"MZ12",NA,57,NA,NA,110,2018-03-29 06:20:00,48,40.71089,-72.272082,"CopepodUnknown",85257,"Copepoda",NA
"4909",201802,64,"A_pse","2",3,"CopepodUnknown",NA,NA,NA,NA,2.5,"MZ12",NA,57,NA,NA,110,2018-03-29 06:20:00,48,40.71089,-72.272082,"CopepodUnknown",85257,"Copepoda",NA
"4910",201802,170,"A_pse","1",1,"Metridia",NA,NA,NA,NA,2,"MZ12",NA,568,NA,NA,205,2018-04-20 17:32:00,83,40.282707,-69.329193,"Metridia",85734,"Metridia","Genus"
"4911",201802,170,"A_pse","1",2,"Metridia",NA,NA,NA,NA,2.2,"MZ12",NA,568,NA,NA,205,2018-04-20 17:32:00,83,40.282707,-69.329193,"Metridia",85734,"Metridia","Genus"
"4912",201802,170,"A_pse","1",1,"Appendicularia",NA,NA,NA,NA,1.1,"MZ12",NA,568,NA,NA,205,2018-04-20 17:32:00,83,40.282707,-69.329193,"Appendicularia",159664,"Appendicularia","Class"
"4913",201802,170,"A_pse","1",2,"Appendicularia",NA,NA,NA,NA,1.1,"MZ12",NA,568,NA,NA,205,2018-04-20 17:32:00,83,40.282707,-69.329193,"Appendicularia",159664,"Appendicularia","Class"
"4914",201802,170,"A_pse","1",3,"Appendicularia",NA,NA,NA,NA,1.2,"MZ12",NA,568,NA,NA,205,2018-04-20 17:32:00,83,40.282707,-69.329193,"Appendicularia",159664,"Appendicularia","Class"
"4915",201802,170,"A_pse","1",4,"Appendicularia",NA,NA,NA,NA,0.9,"MZ12",NA,568,NA,NA,205,2018-04-20 17:32:00,83,40.282707,-69.329193,"Appendicularia",159664,"Appendicularia","Class"
"4916",201802,170,"A_pse","1",5,"Appendicularia",NA,NA,NA,NA,1,"MZ12",NA,568,NA,NA,205,2018-04-20 17:32:00,83,40.282707,-69.329193,"Appendicularia",159664,"Appendicularia","Class"
"4917",201802,170,"A_pse","1",6,"Appendicularia",NA,NA,NA,NA,1,"MZ12",NA,568,NA,NA,205,2018-04-20 17:32:00,83,40.282707,-69.329193,"Appendicularia",159664,"Appendicularia","Class"
"4918",201802,170,"A_pse","1",7,"Appendicularia",NA,NA,NA,NA,1,"MZ12",NA,568,NA,NA,205,2018-04-20 17:32:00,83,40.282707,-69.329193,"Appendicularia",159664,"Appendicularia","Class"
"4919",201802,170,"A_pse","1",8,"Appendicularia",NA,NA,NA,NA,1.2,"MZ12",NA,568,NA,NA,205,2018-04-20 17:32:00,83,40.282707,-69.329193,"Appendicularia",159664,"Appendicularia","Class"
"4920",201802,170,"A_pse","1",9,"Appendicularia",NA,NA,NA,NA,1.5,"MZ12",NA,568,NA,NA,205,2018-04-20 17:32:00,83,40.282707,-69.329193,"Appendicularia",159664,"Appendicularia","Class"
"4921",201802,170,"A_pse","1",10,"Appendicularia",NA,NA,NA,NA,1.6,"MZ12",NA,568,NA,NA,205,2018-04-20 17:32:00,83,40.282707,-69.329193,"Appendicularia",159664,"Appendicularia","Class"
"4922",201802,170,"A_pse","1",1,"CalanoidSmall","Centropages",NA,NA,NA,1.3,"MZ12",NA,568,NA,NA,205,2018-04-20 17:32:00,83,40.282707,-69.329193,"Centropages",85761,"Centropages","Genus"
"4923",201802,162,"P_tri","3",1,"Appendicularia",NA,NA,NA,NA,1.3,"MZ12",NA,93,NA,NA,141,2018-04-19 18:03:00,120,40.138117,-70.539767,"Appendicularia",159664,"Appendicularia","Class"
"4924",201802,162,"P_tri","3",2,"Appendicularia",NA,NA,NA,NA,2.2,"MZ12",NA,93,NA,NA,141,2018-04-19 18:03:00,120,40.138117,-70.539767,"Appendicularia",159664,"Appendicularia","Class"
"4925",201802,162,"P_tri","3",3,"Appendicularia",NA,NA,NA,NA,1.7,"MZ12",NA,93,NA,NA,141,2018-04-19 18:03:00,120,40.138117,-70.539767,"Appendicularia",159664,"Appendicularia","Class"
"4926",201802,162,"P_tri","3",4,"Appendicularia",NA,NA,NA,NA,1.4,"MZ12",NA,93,NA,NA,141,2018-04-19 18:03:00,120,40.138117,-70.539767,"Appendicularia",159664,"Appendicularia","Class"
"4927",201802,162,"P_tri","3",1,"Sapphirinidae","Sapphirina",NA,NA,NA,1.8,"MZ12",NA,93,NA,NA,141,2018-04-19 18:03:00,120,40.138117,-70.539767,"Sapphirina",88831,"Sapphirina","Genus"
"4928",201802,162,"P_tri","3",1,"Ostracoda",NA,NA,NA,NA,1.4,"MZ12",NA,93,NA,NA,141,2018-04-19 18:03:00,120,40.138117,-70.539767,"Ostracoda",84195,"Ostracoda","Class"
"4929",201802,162,"P_tri","3",1,"Hyperiidae","Themisto",NA,NA,NA,7.2,"MZ12",NA,93,NA,NA,141,2018-04-19 18:03:00,120,40.138117,-70.539767,"Themisto",95167,"Themisto","Genus"
"4930",201802,150,"A_aes","2",1,"Caligidae",NA,NA,NA,NA,0.8,"MZ12",NA,139,NA,NA,173,2018-04-18 03:45:00,69,40.696722,-71.487238,"Caligidae",89008,"Caligidae","Family"
"4931",201802,150,"A_aes","2",2,"Caligidae",NA,NA,NA,NA,2.2,"MZ12",NA,139,NA,NA,173,2018-04-18 03:45:00,69,40.696722,-71.487238,"Caligidae",89008,"Caligidae","Family"
"4932",201802,150,"A_aes","2",3,"Caligidae",NA,NA,NA,NA,3.8,"MZ12",NA,139,NA,NA,173,2018-04-18 03:45:00,69,40.696722,-71.487238,"Caligidae",89008,"Caligidae","Family"
"4933",201802,150,"A_aes","2",4,"Caligidae",NA,NA,NA,NA,1.3,"MZ12",NA,139,NA,NA,173,2018-04-18 03:45:00,69,40.696722,-71.487238,"Caligidae",89008,"Caligidae","Family"
"4934",201802,150,"A_aes","2",5,"Caligidae",NA,NA,NA,NA,0.9,"MZ12",NA,139,NA,NA,173,2018-04-18 03:45:00,69,40.696722,-71.487238,"Caligidae",89008,"Caligidae","Family"
"4935",201802,150,"A_aes","2",6,"Caligidae",NA,NA,NA,NA,1.2,"MZ12",NA,139,NA,NA,173,2018-04-18 03:45:00,69,40.696722,-71.487238,"Caligidae",89008,"Caligidae","Family"
"4936",201802,150,"A_aes","2",7,"Caligidae",NA,NA,NA,NA,1.6,"MZ12",NA,139,NA,NA,173,2018-04-18 03:45:00,69,40.696722,-71.487238,"Caligidae",89008,"Caligidae","Family"
"4937",201802,150,"A_aes","2",8,"Caligidae",NA,NA,NA,NA,1.2,"MZ12",NA,139,NA,NA,173,2018-04-18 03:45:00,69,40.696722,-71.487238,"Caligidae",89008,"Caligidae","Family"
"4938",201802,150,"A_aes","2",9,"Caligidae",NA,NA,NA,NA,3.6,"MZ12",NA,139,NA,NA,173,2018-04-18 03:45:00,69,40.696722,-71.487238,"Caligidae",89008,"Caligidae","Family"
"4939",201802,150,"A_aes","2",10,"Caligidae",NA,NA,NA,NA,4.1,"MZ12",NA,139,NA,NA,173,2018-04-18 03:45:00,69,40.696722,-71.487238,"Caligidae",89008,"Caligidae","Family"
"4940",201802,150,"A_aes","2",1,"FishRemains",NA,NA,NA,NA,25.3,"MZ12",NA,139,NA,NA,173,2018-04-18 03:45:00,69,40.696722,-71.487238,"FishRemains",914179,"Gnathostomata",NA
"4941",201802,150,"A_aes","2",1,"Appendicularia",NA,NA,NA,NA,1.4,"MZ12",NA,139,NA,NA,173,2018-04-18 03:45:00,69,40.696722,-71.487238,"Appendicularia",159664,"Appendicularia","Class"
