"","Cruise","Station","FishSpecies","FishNum","PreyNumber","GutItem","PreyTaxa","PreySpp","Ocularunits","Mag","Prey_mm","Scope","Total_prey","Total_gut","Comments_prey","Comments_gut","FL_mm","STRATUM","TOW","BEGIN_GMT_TOWDATE","TOWDUR","AVGDEPTH","BEGLAT","BEGLON","DECDEG_BEGLAT","DECDEG_BEGLON","Llopiz_taxa","TSN","Scientific Name","Rank Name"
"2873",201902,108,"S_sco","2",3,"Appendicularia",NA,NA,0.8,0.8,1,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Appendicularia",159664,"Appendicularia","Class"
"2874",201902,108,"S_sco","2",4,"Appendicularia",NA,NA,1.1,0.8,1.375,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Appendicularia",159664,"Appendicularia","Class"
"2875",201902,108,"S_sco","2",5,"Appendicularia",NA,NA,1,0.8,1.25,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Appendicularia",159664,"Appendicularia","Class"
"2876",201902,108,"S_sco","2",6,"Appendicularia",NA,NA,0.9,0.8,1.125,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Appendicularia",159664,"Appendicularia","Class"
"2877",201902,108,"S_sco","2",7,"Appendicularia",NA,NA,0.9,0.8,1.125,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Appendicularia",159664,"Appendicularia","Class"
"2878",201902,108,"S_sco","2",8,"Appendicularia",NA,NA,1,0.8,1.25,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Appendicularia",159664,"Appendicularia","Class"
"2879",201902,108,"S_sco","2",9,"Appendicularia",NA,NA,0.9,0.8,1.125,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Appendicularia",159664,"Appendicularia","Class"
"2880",201902,108,"S_sco","2",10,"Appendicularia",NA,NA,1.2,0.8,1.5,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Appendicularia",159664,"Appendicularia","Class"
"2881",201902,108,"S_sco","2",1,"Hyperiidae",NA,NA,2.2,0.8,2.75,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Hyperiidae",95108,"Hyperiidae","Family"
"2882",201902,108,"S_sco","2",2,"Hyperiidae",NA,NA,2.8,0.8,3.5,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Hyperiidae",95108,"Hyperiidae","Family"
"2883",201902,108,"S_sco","2",3,"Hyperiidae",NA,NA,2.4,0.8,3,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Hyperiidae",95108,"Hyperiidae","Family"
"2884",201902,108,"S_sco","2",4,"Hyperiidae",NA,NA,5,0.8,6.25,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Hyperiidae",95108,"Hyperiidae","Family"
"2885",201902,108,"S_sco","2",5,"Hyperiidae",NA,NA,2.7,0.8,3.375,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Hyperiidae",95108,"Hyperiidae","Family"
"2886",201902,108,"S_sco","2",6,"Hyperiidae",NA,NA,2.6,0.8,3.25,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Hyperiidae",95108,"Hyperiidae","Family"
"2887",201902,108,"S_sco","2",7,"Hyperiidae",NA,NA,4.7,0.8,5.875,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Hyperiidae",95108,"Hyperiidae","Family"
"2888",201902,108,"S_sco","2",8,"Hyperiidae",NA,NA,2.4,0.8,3,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Hyperiidae",95108,"Hyperiidae","Family"
"2889",201902,108,"S_sco","2",9,"Hyperiidae",NA,NA,3.5,0.8,4.375,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Hyperiidae",95108,"Hyperiidae","Family"
"2890",201902,108,"S_sco","2",10,"Hyperiidae",NA,NA,3.1,0.8,3.875,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Hyperiidae",95108,"Hyperiidae","Family"
"2891",201902,108,"S_sco","2",1,"Thecosomata","Limacina",NA,1.5,0.8,1.875,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Limacina",76336,"Limacina","Genus"
"2892",201902,108,"S_sco","2",2,"Thecosomata","Limacina",NA,1.3,0.8,1.625,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Limacina",76336,"Limacina","Genus"
"2893",201902,108,"S_sco","2",1,"Euphausiidae",NA,NA,1.4,0.8,1.75,"MZ12",NA,801,"Juvenile",NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Euphausiidae",95500,"Euphausiidae","Family"
"2894",201902,108,"S_sco","2",1,"Calanus",NA,NA,2.1,0.8,2.625,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Calanus",85263,"Calanus","Genus"
"2895",201902,108,"S_sco","2",2,"Calanus",NA,NA,2.2,0.8,2.75,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Calanus",85263,"Calanus","Genus"
"2896",201902,108,"S_sco","2",3,"Calanus",NA,NA,2.3,0.8,2.875,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Calanus",85263,"Calanus","Genus"
"2897",201902,108,"S_sco","2",4,"Calanus",NA,NA,2,0.8,2.5,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Calanus",85263,"Calanus","Genus"
"2898",201902,108,"S_sco","2",5,"Calanus",NA,NA,2,0.8,2.5,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Calanus",85263,"Calanus","Genus"
"2899",201902,108,"S_sco","2",6,"Calanus",NA,NA,2.3,0.8,2.875,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Calanus",85263,"Calanus","Genus"
"2900",201902,108,"S_sco","2",7,"Calanus",NA,NA,2.3,0.8,2.875,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Calanus",85263,"Calanus","Genus"
"2901",201902,108,"S_sco","2",8,"Calanus",NA,NA,2,0.8,2.5,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Calanus",85263,"Calanus","Genus"
"2902",201902,108,"S_sco","2",9,"Calanus",NA,NA,2.2,0.8,2.75,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Calanus",85263,"Calanus","Genus"
"2903",201902,108,"S_sco","2",10,"Calanus",NA,NA,2.7,0.8,3.375,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Calanus",85263,"Calanus","Genus"
"2904",201902,108,"S_sco","2",1,"Chaetognatha",NA,NA,13.9,0.8,17.375,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Chaetognatha",158650,"Chaetognatha","Phylum"
"2905",201902,108,"S_sco","2",1,"CalanoidSmall",NA,NA,1.6,0.8,2,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"CalanoidSmall",85258,"Calanoida",NA
"2906",201902,108,"S_sco","2",2,"CalanoidSmall",NA,NA,1.4,0.8,1.75,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"CalanoidSmall",85258,"Calanoida",NA
"2907",201902,108,"S_sco","2",3,"CalanoidSmall",NA,NA,1.4,0.8,1.75,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"CalanoidSmall",85258,"Calanoida",NA
"2908",201902,108,"S_sco","2",4,"CalanoidSmall",NA,NA,1,0.8,1.25,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"CalanoidSmall",85258,"Calanoida",NA
"2909",201902,108,"S_sco","2",5,"CalanoidSmall",NA,NA,0.8,0.8,1,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"CalanoidSmall",85258,"Calanoida",NA
"2910",201902,108,"S_sco","2",6,"CalanoidSmall",NA,NA,1.6,0.8,2,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"CalanoidSmall",85258,"Calanoida",NA
"2911",201902,108,"S_sco","2",7,"CalanoidSmall",NA,NA,0.8,0.8,1,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"CalanoidSmall",85258,"Calanoida",NA
"2912",201902,108,"S_sco","2",8,"CalanoidSmall",NA,NA,1.2,0.8,1.5,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"CalanoidSmall",85258,"Calanoida",NA
"2913",201902,108,"S_sco","2",9,"CalanoidSmall",NA,NA,0.8,0.8,1,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"CalanoidSmall",85258,"Calanoida",NA
"2914",201902,108,"S_sco","2",10,"CalanoidSmall",NA,NA,1,0.8,1.25,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"CalanoidSmall",85258,"Calanoida",NA
"2915",201902,108,"S_sco","2",1,"Metridia",NA,NA,1.8,0.8,2.25,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Metridia",85734,"Metridia","Genus"
"2916",201902,108,"S_sco","2",2,"Metridia",NA,NA,1.5,0.8,1.875,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Metridia",85734,"Metridia","Genus"
"2917",201902,108,"S_sco","2",3,"Metridia",NA,NA,1.8,0.8,2.25,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Metridia",85734,"Metridia","Genus"
"2918",201902,108,"S_sco","2",1,"Candacia",NA,NA,1.8,0.8,2.25,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Candacia",86020,"Candacia","Genus"
"2919",201902,108,"S_sco","2",1,"CalanoidSmall","Centropages",NA,1.3,0.8,1.625,"MZ12",NA,801,NA,NA,258,1020,1,2019-03-20 15:10:00,20,70,4006.061,7210.2188,40.101017,-72.170313,"Centropages",85761,"Centropages","Genus"
"2920",201902,183,"P_tri","1",1,"CalanoidSmall",NA,NA,1.7,0.8,2.125,"MZ12",NA,82,NA,NA,160,1110,3,2019-04-02 17:36:00,20.01,150,4001.6937,6914.2711,40.028228,-69.237852,"CalanoidSmall",85258,"Calanoida",NA
"2921",201902,183,"P_tri","1",2,"CalanoidSmall",NA,NA,1.5,0.8,1.875,"MZ12",NA,82,NA,NA,160,1110,3,2019-04-02 17:36:00,20.01,150,4001.6937,6914.2711,40.028228,-69.237852,"CalanoidSmall",85258,"Calanoida",NA
"2922",201902,183,"P_tri","1",1,"Calanoida","Calanus",NA,2.3,0.8,2.875,"MZ12",NA,82,NA,NA,160,1110,3,2019-04-02 17:36:00,20.01,150,4001.6937,6914.2711,40.028228,-69.237852,"Calanus",85263,"Calanus","Genus"
"2923",201902,183,"P_tri","1",2,"Calanoida","Calanus",NA,2.6,0.8,3.25,"MZ12",NA,82,NA,NA,160,1110,3,2019-04-02 17:36:00,20.01,150,4001.6937,6914.2711,40.028228,-69.237852,"Calanus",85263,"Calanus","Genus"
"2924",201902,183,"P_tri","1",3,"Calanoida","Calanus",NA,2.3,0.8,2.875,"MZ12",NA,82,NA,NA,160,1110,3,2019-04-02 17:36:00,20.01,150,4001.6937,6914.2711,40.028228,-69.237852,"Calanus",85263,"Calanus","Genus"
"2925",201902,183,"P_tri","1",4,"Calanoida","Calanus",NA,2,0.8,2.5,"MZ12",NA,82,NA,NA,160,1110,3,2019-04-02 17:36:00,20.01,150,4001.6937,6914.2711,40.028228,-69.237852,"Calanus",85263,"Calanus","Genus"
"2926",201902,183,"P_tri","1",1,"Appendicularia",NA,NA,1.4,0.8,1.75,"MZ12",NA,82,NA,NA,160,1110,3,2019-04-02 17:36:00,20.01,150,4001.6937,6914.2711,40.028228,-69.237852,"Appendicularia",159664,"Appendicularia","Class"
"2927",201902,183,"P_tri","1",2,"Appendicularia",NA,NA,1.3,0.8,1.625,"MZ12",NA,82,NA,NA,160,1110,3,2019-04-02 17:36:00,20.01,150,4001.6937,6914.2711,40.028228,-69.237852,"Appendicularia",159664,"Appendicularia","Class"
"2928",201902,183,"P_tri","1",3,"Appendicularia",NA,NA,0.9,0.8,1.125,"MZ12",NA,82,NA,NA,160,1110,3,2019-04-02 17:36:00,20.01,150,4001.6937,6914.2711,40.028228,-69.237852,"Appendicularia",159664,"Appendicularia","Class"
"2929",201902,183,"P_tri","1",4,"Appendicularia",NA,NA,1,0.8,1.25,"MZ12",NA,82,NA,NA,160,1110,3,2019-04-02 17:36:00,20.01,150,4001.6937,6914.2711,40.028228,-69.237852,"Appendicularia",159664,"Appendicularia","Class"
"2930",201902,183,"P_tri","1",5,"Appendicularia",NA,NA,1.1,0.8,1.375,"MZ12",NA,82,NA,NA,160,1110,3,2019-04-02 17:36:00,20.01,150,4001.6937,6914.2711,40.028228,-69.237852,"Appendicularia",159664,"Appendicularia","Class"
"2931",201902,183,"P_tri","1",6,"Appendicularia",NA,NA,1,0.8,1.25,"MZ12",NA,82,NA,NA,160,1110,3,2019-04-02 17:36:00,20.01,150,4001.6937,6914.2711,40.028228,-69.237852,"Appendicularia",159664,"Appendicularia","Class"
"2932",201902,183,"P_tri","1",1,"Calanoida","Pleuromamma",NA,1.4,0.8,1.75,"MZ12",NA,82,NA,NA,160,1110,3,2019-04-02 17:36:00,20.01,150,4001.6937,6914.2711,40.028228,-69.237852,"Pleuromamma",85751,"Pleuromamma","Genus"
"2933",201902,183,"P_tri","1",1,"Cyclopoida","Oithona",NA,0.6,0.8,0.75,"MZ12",NA,82,NA,NA,160,1110,3,2019-04-02 17:36:00,20.01,150,4001.6937,6914.2711,40.028228,-69.237852,"Oithona",88802,"Oithona","Genus"
"2934",201902,176,"P_tri","3",1,"Appendicularia",NA,NA,1.3,0.8,1.625,"MZ12",NA,9,NA,NA,144,1080,1,2019-04-01 23:07:00,20,188,4001.8614,7033.3495,40.031023,-70.555825,"Appendicularia",159664,"Appendicularia","Class"
"2935",201902,176,"P_tri","3",2,"Appendicularia",NA,NA,1.6,0.8,2,"MZ12",NA,9,NA,NA,144,1080,1,2019-04-01 23:07:00,20,188,4001.8614,7033.3495,40.031023,-70.555825,"Appendicularia",159664,"Appendicularia","Class"
"2936",201902,176,"P_tri","3",1,"Calanoida","Calanus",NA,2.4,0.8,3,"MZ12",NA,9,NA,NA,144,1080,1,2019-04-01 23:07:00,20,188,4001.8614,7033.3495,40.031023,-70.555825,"Calanus",85263,"Calanus","Genus"
"2937",201902,178,"S_sco","1",1,"Hyperiidae","Themisto",NA,5.3,0.8,6.625,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"Themisto",95167,"Themisto","Genus"
"2938",201902,178,"S_sco","1",2,"Hyperiidae","Themisto",NA,3,0.8,3.75,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"Themisto",95167,"Themisto","Genus"
"2939",201902,178,"S_sco","1",3,"Hyperiidae","Themisto",NA,6.7,0.8,8.375,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"Themisto",95167,"Themisto","Genus"
"2940",201902,178,"S_sco","1",4,"Hyperiidae","Themisto",NA,7.1,0.8,8.875,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"Themisto",95167,"Themisto","Genus"
"2941",201902,178,"S_sco","1",5,"Hyperiidae","Themisto",NA,4.2,0.8,5.25,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"Themisto",95167,"Themisto","Genus"
"2942",201902,178,"S_sco","1",6,"Hyperiidae","Themisto",NA,5.4,0.8,6.75,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"Themisto",95167,"Themisto","Genus"
"2943",201902,178,"S_sco","1",7,"Hyperiidae","Themisto",NA,6.8,0.8,8.5,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"Themisto",95167,"Themisto","Genus"
"2944",201902,178,"S_sco","1",8,"Hyperiidae","Themisto",NA,6.8,0.8,8.5,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"Themisto",95167,"Themisto","Genus"
"2945",201902,178,"S_sco","1",9,"Hyperiidae","Themisto",NA,6,0.8,7.5,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"Themisto",95167,"Themisto","Genus"
"2946",201902,178,"S_sco","1",10,"Hyperiidae","Themisto",NA,3.2,0.8,4,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"Themisto",95167,"Themisto","Genus"
"2947",201902,178,"S_sco","1",1,"Calanus",NA,NA,2.1,0.8,2.625,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"Calanus",85263,"Calanus","Genus"
"2948",201902,178,"S_sco","1",2,"Calanus",NA,NA,2.3,0.8,2.875,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"Calanus",85263,"Calanus","Genus"
"2949",201902,178,"S_sco","1",3,"Calanus",NA,NA,2.1,0.8,2.625,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"Calanus",85263,"Calanus","Genus"
"2950",201902,178,"S_sco","1",1,"CalanoidSmall",NA,NA,1.3,0.8,1.625,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"CalanoidSmall",85258,"Calanoida",NA
"2951",201902,178,"S_sco","1",2,"CalanoidSmall",NA,NA,1,0.8,1.25,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"CalanoidSmall",85258,"Calanoida",NA
"2952",201902,178,"S_sco","1",3,"CalanoidSmall",NA,NA,1.3,0.8,1.625,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"CalanoidSmall",85258,"Calanoida",NA
"2953",201902,178,"S_sco","1",4,"CalanoidSmall",NA,NA,1.2,0.8,1.5,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"CalanoidSmall",85258,"Calanoida",NA
"2954",201902,178,"S_sco","1",5,"CalanoidSmall",NA,NA,1.2,0.8,1.5,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"CalanoidSmall",85258,"Calanoida",NA
"2955",201902,178,"S_sco","1",6,"CalanoidSmall",NA,NA,1,0.8,1.25,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"CalanoidSmall",85258,"Calanoida",NA
"2956",201902,178,"S_sco","1",7,"CalanoidSmall",NA,NA,1.1,0.8,1.375,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"CalanoidSmall",85258,"Calanoida",NA
"2957",201902,178,"S_sco","1",8,"CalanoidSmall",NA,NA,1.3,0.8,1.625,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"CalanoidSmall",85258,"Calanoida",NA
"2958",201902,178,"S_sco","1",9,"CalanoidSmall",NA,NA,1.4,0.8,1.75,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"CalanoidSmall",85258,"Calanoida",NA
"2959",201902,178,"S_sco","1",1,"CalanoidSmall","temora",NA,1.2,0.8,1.5,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"temora",NA,NA,NA
"2960",201902,178,"S_sco","1",2,"CalanoidSmall","temora",NA,1.1,0.8,1.375,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"temora",NA,NA,NA
"2961",201902,178,"S_sco","1",3,"CalanoidSmall","temora",NA,1.1,0.8,1.375,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"temora",NA,NA,NA
"2962",201902,178,"S_sco","1",4,"CalanoidSmall","temora",NA,1.1,0.8,1.375,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"temora",NA,NA,NA
"2963",201902,178,"S_sco","1",5,"CalanoidSmall","temora",NA,0.7,0.8,0.875,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"temora",NA,NA,NA
"2964",201902,178,"S_sco","1",1,"Thecosomata",NA,NA,2,0.8,2.5,"MZ12",NA,388,NA,NA,289,1110,1,2019-04-02 05:33:00,18.42,125,4003.9028,6951.5799,40.065047,-69.859665,"Thecosomata",76333,"Thecosomata","Order"
"2965",201902,176,"S_sco","2",1,"Thecosomata","Limacina",NA,1.8,0.8,2.25,"MZ12",NA,1067,NA,NA,276,1080,1,2019-04-01 23:07:00,20,188,4001.8614,7033.3495,40.031023,-70.555825,"Limacina",76336,"Limacina","Genus"
"2966",201902,176,"S_sco","2",2,"Thecosomata","Limacina",NA,1.4,0.8,1.75,"MZ12",NA,1067,NA,NA,276,1080,1,2019-04-01 23:07:00,20,188,4001.8614,7033.3495,40.031023,-70.555825,"Limacina",76336,"Limacina","Genus"
"2967",201902,176,"S_sco","2",3,"Thecosomata","Limacina",NA,1,0.8,1.25,"MZ12",NA,1067,NA,NA,276,1080,1,2019-04-01 23:07:00,20,188,4001.8614,7033.3495,40.031023,-70.555825,"Limacina",76336,"Limacina","Genus"
"2968",201902,176,"S_sco","2",4,"Thecosomata","Limacina",NA,0.8,0.8,1,"MZ12",NA,1067,NA,NA,276,1080,1,2019-04-01 23:07:00,20,188,4001.8614,7033.3495,40.031023,-70.555825,"Limacina",76336,"Limacina","Genus"
"2969",201902,176,"S_sco","2",5,"Thecosomata","Limacina",NA,1.4,0.8,1.75,"MZ12",NA,1067,NA,NA,276,1080,1,2019-04-01 23:07:00,20,188,4001.8614,7033.3495,40.031023,-70.555825,"Limacina",76336,"Limacina","Genus"
"2970",201902,176,"S_sco","2",6,"Thecosomata","Limacina",NA,1.8,0.8,2.25,"MZ12",NA,1067,NA,NA,276,1080,1,2019-04-01 23:07:00,20,188,4001.8614,7033.3495,40.031023,-70.555825,"Limacina",76336,"Limacina","Genus"
"2971",201902,176,"S_sco","2",7,"Thecosomata","Limacina",NA,0.7,0.8,0.875,"MZ12",NA,1067,NA,NA,276,1080,1,2019-04-01 23:07:00,20,188,4001.8614,7033.3495,40.031023,-70.555825,"Limacina",76336,"Limacina","Genus"
"2972",201902,176,"S_sco","2",8,"Thecosomata","Limacina",NA,1.6,0.8,2,"MZ12",NA,1067,NA,NA,276,1080,1,2019-04-01 23:07:00,20,188,4001.8614,7033.3495,40.031023,-70.555825,"Limacina",76336,"Limacina","Genus"
"2973",201902,176,"S_sco","2",9,"Thecosomata","Limacina",NA,1.2,0.8,1.5,"MZ12",NA,1067,NA,NA,276,1080,1,2019-04-01 23:07:00,20,188,4001.8614,7033.3495,40.031023,-70.555825,"Limacina",76336,"Limacina","Genus"
"2974",201902,176,"S_sco","2",10,"Thecosomata","Limacina",NA,1.1,0.8,1.375,"MZ12",NA,1067,NA,NA,276,1080,1,2019-04-01 23:07:00,20,188,4001.8614,7033.3495,40.031023,-70.555825,"Limacina",76336,"Limacina","Genus"
"2975",201902,176,"S_sco","2",1,"Calanus",NA,NA,2.4,0.8,3,"MZ12",NA,1067,NA,NA,276,1080,1,2019-04-01 23:07:00,20,188,4001.8614,7033.3495,40.031023,-70.555825,"Calanus",85263,"Calanus","Genus"
"2976",201902,176,"S_sco","2",2,"Calanus",NA,NA,2.1,0.8,2.625,"MZ12",NA,1067,NA,NA,276,1080,1,2019-04-01 23:07:00,20,188,4001.8614,7033.3495,40.031023,-70.555825,"Calanus",85263,"Calanus","Genus"
"2977",201902,176,"S_sco","2",3,"Calanus",NA,NA,2.3,0.8,2.875,"MZ12",NA,1067,NA,NA,276,1080,1,2019-04-01 23:07:00,20,188,4001.8614,7033.3495,40.031023,-70.555825,"Calanus",85263,"Calanus","Genus"
