"","cruise","station","FishSpecies","FishNum","preyNum","preyTaxon","preyTaxa","preySpp","Ocularunits","Mag","prey_mm","Scope","preyCount","gutCount","Comments_prey","Comments_gut","forkLength","BEGIN_GMT_TOWDATE","average_depth","decimalLatitude","decimalLongitude","Llopiz_taxa","scientificNameID_preyTaxon","scientificName_preyTaxon","scientificName_Rank"
"1104",201902,109,"A_aes","1",NA,"Candacia",NA,NA,NA,NA,NA,"MZ12",17,1473,NA,NA,218,2019-03-20 17:51:00,73,40.290205,-71.79735,"Candacia",86020,"Candacia","Genus"
"1105",201902,109,"A_aes","1",NA,"Hyperiidae",NA,NA,NA,NA,NA,"MZ12",3,1473,NA,NA,218,2019-03-20 17:51:00,73,40.290205,-71.79735,"Hyperiidae",95108,"Hyperiidae","Family"
"1106",201902,109,"A_aes","1",NA,"Rhincalanus",NA,NA,NA,NA,NA,"MZ12",1,1473,NA,NA,218,2019-03-20 17:51:00,73,40.290205,-71.79735,"Rhincalanus",85316,"Rhincalanus","Genus"
"1107",201902,109,"A_aes","1",NA,"Cirripedia",NA,NA,NA,NA,NA,"MZ12",1,1473,"Cyprid",NA,218,2019-03-20 17:51:00,73,40.290205,-71.79735,"Cirripedia",89433,"Cirripedia","Infraclass"
"1108",201902,109,"A_aes","1",NA,"Pleuromamma",NA,NA,NA,NA,NA,"MZ12",1,1473,NA,NA,218,2019-03-20 17:51:00,73,40.290205,-71.79735,"Pleuromamma",85751,"Pleuromamma","Genus"
"1109",201902,111,"S_sco","1",NA,"Hyperiidae",NA,NA,NA,NA,NA,"MZ12",6,3564,NA,"Looked at half, numbers doubled",243,2019-03-20 22:17:00,78,40.47699,-71.6294,"Hyperiidae",95108,"Hyperiidae","Family"
"1110",201902,111,"S_sco","1",NA,"Appendicularia",NA,NA,NA,NA,NA,"MZ12",2520,3564,NA,"Looked at half, numbers doubled",243,2019-03-20 22:17:00,78,40.47699,-71.6294,"Appendicularia",159664,"Appendicularia","Class"
"1111",201902,111,"S_sco","1",NA,"Cirripedia",NA,NA,NA,NA,NA,"MZ12",8,3564,"Cyprid","Looked at half, numbers doubled",243,2019-03-20 22:17:00,78,40.47699,-71.6294,"Cirripedia",89433,"Cirripedia","Infraclass"
"1112",201902,111,"S_sco","1",NA,"Metridia",NA,NA,NA,NA,NA,"MZ12",2,3564,NA,"Looked at half, numbers doubled",243,2019-03-20 22:17:00,78,40.47699,-71.6294,"Metridia",85734,"Metridia","Genus"
"1113",201902,111,"S_sco","1",NA,"CalanoidSmall",NA,NA,NA,NA,NA,"MZ12",2,3564,NA,"Looked at half, numbers doubled",243,2019-03-20 22:17:00,78,40.47699,-71.6294,"CalanoidSmall",85258,"Calanoida",NA
"1114",201902,111,"S_sco","1",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",1026,3564,NA,"Looked at half, numbers doubled",243,2019-03-20 22:17:00,78,40.47699,-71.6294,"UnknownSoft",202423,"Animalia","Kingdom"
"1115",201902,122,"S_sco","2",NA,"CalanoidSmall","Centropages",NA,NA,NA,NA,"MZ12",194,633,NA,"sorted half; small amount of sand and forams",186,2019-03-28 00:07:00,45,39.77813,-73.222168,"Centropages",85761,"Centropages","Genus"
"1116",201902,122,"S_sco","2",NA,"CalanoidSmall","Temora",NA,NA,NA,NA,"MZ12",2,633,NA,"sorted half; small amount of sand and forams",186,2019-03-28 00:07:00,45,39.77813,-73.222168,"Temora",85874,"Temora","Genus"
"1117",201902,122,"S_sco","2",NA,"Chaetognatha",NA,NA,NA,NA,NA,"MZ12",86,633,NA,"sorted half; small amount of sand and forams",186,2019-03-28 00:07:00,45,39.77813,-73.222168,"Chaetognatha",158650,"Chaetognatha","Phylum"
"1118",201902,122,"S_sco","2",NA,"CalanoidSmall",NA,NA,NA,NA,NA,"MZ12",253,633,NA,"sorted half; small amount of sand and forams",186,2019-03-28 00:07:00,45,39.77813,-73.222168,"CalanoidSmall",85258,"Calanoida",NA
"1119",201902,122,"S_sco","2",NA,"Thecosomata",NA,NA,NA,NA,NA,"MZ12",32,633,NA,"sorted half; small amount of sand and forams",186,2019-03-28 00:07:00,45,39.77813,-73.222168,"Thecosomata",76333,"Thecosomata","Order"
"1120",201902,122,"S_sco","2",NA,"Metridia",NA,NA,NA,NA,NA,"MZ12",5,633,NA,"sorted half; small amount of sand and forams",186,2019-03-28 00:07:00,45,39.77813,-73.222168,"Metridia",85734,"Metridia","Genus"
"1121",201902,122,"S_sco","2",NA,"Candacia",NA,NA,NA,NA,NA,"MZ12",1,633,NA,"sorted half; small amount of sand and forams",186,2019-03-28 00:07:00,45,39.77813,-73.222168,"Candacia",86020,"Candacia","Genus"
"1122",201902,122,"S_sco","2",NA,"Appendicularia",NA,NA,NA,NA,NA,"MZ12",2,633,NA,"sorted half; small amount of sand and forams",186,2019-03-28 00:07:00,45,39.77813,-73.222168,"Appendicularia",159664,"Appendicularia","Class"
"1123",201902,122,"S_sco","2",NA,"Hyperiidae",NA,NA,NA,NA,NA,"MZ12",1,633,NA,"sorted half; small amount of sand and forams",186,2019-03-28 00:07:00,45,39.77813,-73.222168,"Hyperiidae",95108,"Hyperiidae","Family"
"1124",201902,122,"S_sco","2",NA,"Calanus",NA,NA,NA,NA,NA,"MZ12",1,633,NA,"sorted half; small amount of sand and forams",186,2019-03-28 00:07:00,45,39.77813,-73.222168,"Calanus",85263,"Calanus","Genus"
"1125",201902,122,"S_sco","2",NA,"Mysida",NA,NA,NA,NA,NA,"MZ12",1,633,NA,"sorted half; small amount of sand and forams",186,2019-03-28 00:07:00,45,39.77813,-73.222168,"Mysida",89855,"Mysida","Order"
"1126",201902,122,"S_sco","2",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",55,633,NA,"sorted half; small amount of sand and forams",186,2019-03-28 00:07:00,45,39.77813,-73.222168,"UnknownSoft",202423,"Animalia","Kingdom"
"1127",201802,170,"P_tri","3",0,"Empty",NA,NA,NA,NA,NA,"M60",0,0,NA,NA,91,2018-04-20 17:32:00,83,40.282707,-69.329193,"Empty",NA,NA,NA
"1128",201802,170,"P_tri","2",0,"Empty",NA,NA,NA,NA,NA,"MZ12",0,0,NA,NA,86,2018-04-20 17:32:00,83,40.282707,-69.329193,"Empty",NA,NA,NA
"1129",201802,240,"C_har","3",0,"Empty",NA,NA,NA,NA,NA,"M60",0,0,NA,NA,261,2018-05-06 13:23:00,85,41.538393,-68.492108,"Empty",NA,NA,NA
"1130",201802,65,"A_aes","2",0,"Empty",NA,NA,NA,NA,NA,"M60",0,0,NA,"Lobes of caudal fin severed",103,2018-03-29 08:03:00,34,40.797907,-72.341923,"Empty",NA,NA,NA
"1131",201802,64,"A_aes","1",0,"Empty",NA,NA,NA,NA,NA,"M60",0,0,NA,NA,101,2018-03-29 06:20:00,48,40.71089,-72.272082,"Empty",NA,NA,NA
"1132",201802,64,"A_aes","2",0,"Empty",NA,NA,NA,NA,NA,"MZ12",0,0,NA,NA,94,2018-03-29 06:20:00,48,40.71089,-72.272082,"Empty",NA,NA,NA
"1133",201804,118,"P_tri","2",NA,"Appendicularia",NA,NA,NA,NA,NA,"MZ12",1,3,NA,NA,104,2018-09-16 04:41:00,59,39.730647,-72.99765,"Appendicularia",159664,"Appendicularia","Class"
"1134",201802,64,"A_aes","2",NA,"Empty",NA,NA,NA,NA,NA,"MZ12",0,0,NA,NA,94,2018-03-29 06:20:00,48,40.71089,-72.272082,"Empty",NA,NA,NA
"1135",201802,64,"A_aes","1",NA,"Empty",NA,NA,NA,NA,NA,"M60",0,0,NA,NA,101,2018-03-29 06:20:00,48,40.71089,-72.272082,"Empty",NA,NA,NA
"1136",201802,65,"A_aes","2",NA,"Empty",NA,NA,NA,NA,NA,"M60",0,0,NA,"Lobes of caudal fin severed",103,2018-03-29 08:03:00,34,40.797907,-72.341923,"Empty",NA,NA,NA
"1137",201802,240,"C_har","3",NA,"Empty",NA,NA,NA,NA,NA,"M60",0,0,NA,NA,261,2018-05-06 13:23:00,85,41.538393,-68.492108,"Empty",NA,NA,NA
"1138",201802,170,"P_tri","2",NA,"Empty",NA,NA,NA,NA,NA,"MZ12",0,0,NA,NA,86,2018-04-20 17:32:00,83,40.282707,-69.329193,"Empty",NA,NA,NA
"1139",201902,199,"S_sco","1",NA,"Hyperiidae","Themisto",NA,NA,NA,NA,"MZ12",99,107,NA,NA,177,2019-04-12 02:37:00,63,40.52996,-70.24338,"Themisto",95167,"Themisto","Genus"
"1140",201902,199,"S_sco","1",NA,"CalanoidSmall",NA,NA,NA,NA,NA,"MZ12",1,107,NA,NA,177,2019-04-12 02:37:00,63,40.52996,-70.24338,"CalanoidSmall",85258,"Calanoida",NA
"1141",201902,199,"S_sco","1",NA,"Caligidae",NA,NA,NA,NA,NA,"MZ12",3,107,NA,NA,177,2019-04-12 02:37:00,63,40.52996,-70.24338,"Caligidae",89008,"Caligidae","Family"
"1142",201902,199,"S_sco","1",NA,"FishLarvae",NA,NA,NA,NA,NA,"MZ12",3,107,NA,NA,177,2019-04-12 02:37:00,63,40.52996,-70.24338,"FishLarvae",914179,"Gnathostomata",NA
"1143",201902,199,"S_sco","1",NA,"CalanoidSmall","Centropages",NA,NA,NA,NA,"MZ12",1,107,NA,NA,177,2019-04-12 02:37:00,63,40.52996,-70.24338,"Centropages",85761,"Centropages","Genus"
"1144",201902,199,"S_sco","1",NA,"Parasite",NA,NA,NA,NA,NA,"MZ12",2,NA,"roundworm",NA,177,2019-04-12 02:37:00,63,40.52996,-70.24338,"Parasite",202423,"Animalia","Kingdom"
"1145",201902,121,"S_sco","1",NA,"CalanoidSmall",NA,NA,NA,NA,NA,"MZ12",36,803,NA,NA,241,2019-03-27 20:51:00,56,39.906877,-72.784867,"CalanoidSmall",85258,"Calanoida",NA
"1146",201902,121,"S_sco","1",NA,"Calanus",NA,NA,NA,NA,NA,"MZ12",11,803,NA,NA,241,2019-03-27 20:51:00,56,39.906877,-72.784867,"Calanus",85263,"Calanus","Genus"
"1147",201902,121,"S_sco","1",NA,"Appendicularia",NA,NA,NA,NA,NA,"MZ12",733,803,NA,NA,241,2019-03-27 20:51:00,56,39.906877,-72.784867,"Appendicularia",159664,"Appendicularia","Class"
"1148",201902,121,"S_sco","1",NA,"Hyperiidae","Themisto",NA,NA,NA,NA,"MZ12",5,803,NA,NA,241,2019-03-27 20:51:00,56,39.906877,-72.784867,"Themisto",95167,"Themisto","Genus"
"1149",201902,121,"S_sco","1",NA,"CalanoidSmall","Centropages",NA,NA,NA,NA,"MZ12",17,803,NA,NA,241,2019-03-27 20:51:00,56,39.906877,-72.784867,"Centropages",85761,"Centropages","Genus"
"1150",201902,121,"S_sco","1",NA,"Cyclopoida","Oithona",NA,NA,NA,NA,"MZ12",1,803,NA,NA,241,2019-03-27 20:51:00,56,39.906877,-72.784867,"Oithona",88802,"Oithona","Genus"
"1151",201902,109,"C_har","3",NA,"CalanoidSmall",NA,NA,NA,NA,NA,"MZ12",2,732,NA,"split one time",255,2019-03-20 17:51:00,73,40.290205,-71.79735,"CalanoidSmall",85258,"Calanoida",NA
"1152",201902,109,"C_har","3",NA,"Appendicularia",NA,NA,NA,NA,NA,"MZ12",712,732,NA,"split one time",255,2019-03-20 17:51:00,73,40.290205,-71.79735,"Appendicularia",159664,"Appendicularia","Class"
"1153",201902,109,"C_har","3",NA,"Calanus",NA,NA,NA,NA,NA,"MZ12",14,732,NA,"split one time",255,2019-03-20 17:51:00,73,40.290205,-71.79735,"Calanus",85263,"Calanus","Genus"
"1154",201902,109,"C_har","3",NA,"Candacia",NA,NA,NA,NA,NA,"MZ12",2,732,NA,"split one time",255,2019-03-20 17:51:00,73,40.290205,-71.79735,"Candacia",86020,"Candacia","Genus"
"1155",201902,109,"C_har","3",NA,"Mysida",NA,NA,NA,NA,NA,"MZ12",2,732,NA,"split one time",255,2019-03-20 17:51:00,73,40.290205,-71.79735,"Mysida",89855,"Mysida","Order"
"1156",201902,111,"S_sco","3",NA,"CalanoidSmall",NA,NA,NA,NA,NA,"MZ12",84,3568,NA,"split twice",236,2019-03-20 22:17:00,78,40.47699,-71.6294,"CalanoidSmall",85258,"Calanoida",NA
"1157",201902,111,"S_sco","3",NA,"Appendicularia",NA,NA,NA,NA,NA,"MZ12",3380,3568,NA,"split twice",236,2019-03-20 22:17:00,78,40.47699,-71.6294,"Appendicularia",159664,"Appendicularia","Class"
"1158",201902,111,"S_sco","3",NA,"CalanoidSmall","Centropages",NA,NA,NA,NA,"MZ12",4,3568,NA,"split twice",236,2019-03-20 22:17:00,78,40.47699,-71.6294,"Centropages",85761,"Centropages","Genus"
"1159",201902,111,"S_sco","3",NA,"Calanus",NA,NA,NA,NA,NA,"MZ12",24,3568,NA,"split twice",236,2019-03-20 22:17:00,78,40.47699,-71.6294,"Calanus",85263,"Calanus","Genus"
"1160",201902,111,"S_sco","3",NA,"Metridia",NA,NA,NA,NA,NA,"MZ12",16,3568,NA,"split twice",236,2019-03-20 22:17:00,78,40.47699,-71.6294,"Metridia",85734,"Metridia","Genus"
"1161",201902,111,"S_sco","3",NA,"Chaetognatha",NA,NA,NA,NA,NA,"MZ12",32,3568,NA,"split twice",236,2019-03-20 22:17:00,78,40.47699,-71.6294,"Chaetognatha",158650,"Chaetognatha","Phylum"
"1162",201902,111,"S_sco","3",NA,"CalanoidSmall",NA,NA,NA,NA,NA,"MZ12",12,3568,NA,"split twice",236,2019-03-20 22:17:00,78,40.47699,-71.6294,"CalanoidSmall",85258,"Calanoida",NA
"1163",201902,111,"S_sco","3",NA,"Caridea",NA,NA,NA,NA,NA,"MZ12",8,3568,"Zooea","split twice",236,2019-03-20 22:17:00,78,40.47699,-71.6294,"Caridea",96106,"Caridea","Infraorder"
"1164",201902,111,"S_sco","3",NA,"Rhincalanus",NA,NA,NA,NA,NA,"MZ12",4,3568,NA,"split twice",236,2019-03-20 22:17:00,78,40.47699,-71.6294,"Rhincalanus",85316,"Rhincalanus","Genus"
"1165",201902,111,"S_sco","3",NA,"Hyperiidae",NA,NA,NA,NA,NA,"MZ12",4,3568,NA,"split twice",236,2019-03-20 22:17:00,78,40.47699,-71.6294,"Hyperiidae",95108,"Hyperiidae","Family"
"1166",201902,111,"S_sco","3",NA,"Parasite",NA,NA,NA,NA,NA,"MZ12",4,NA,"roundworm","split twice",236,2019-03-20 22:17:00,78,40.47699,-71.6294,"Parasite",202423,"Animalia","Kingdom"
"1167",201902,95,"P_tri","3",NA,"Appendicularia",NA,NA,NA,NA,NA,"MZ12",1,3,NA,NA,170,2019-03-19 12:09:00,103,39.271778,-72.749875,"Appendicularia",159664,"Appendicularia","Class"
"1168",201902,95,"P_tri","3",NA,"Hyperiidae","Themisto",NA,NA,NA,NA,"MZ12",1,3,NA,NA,170,2019-03-19 12:09:00,103,39.271778,-72.749875,"Themisto",95167,"Themisto","Genus"
"1169",201902,95,"P_tri","3",NA,"Amphipoda",NA,NA,NA,NA,NA,"MZ12",1,3,NA,NA,170,2019-03-19 12:09:00,103,39.271778,-72.749875,"Amphipoda",93294,"Amphipoda","Order"
"1170",201902,121,"C_har","2",NA,"CalanoidSmall",NA,NA,NA,NA,NA,"MZ12",12,1308,NA,"split once",262,2019-03-27 20:51:00,56,39.906877,-72.784867,"CalanoidSmall",85258,"Calanoida",NA
"1171",201902,121,"C_har","2",NA,"Calanus",NA,NA,NA,NA,NA,"MZ12",4,1308,NA,"split once",262,2019-03-27 20:51:00,56,39.906877,-72.784867,"Calanus",85263,"Calanus","Genus"
"1172",201902,121,"C_har","2",NA,"Appendicularia",NA,NA,NA,NA,NA,"MZ12",1280,1308,NA,"split once",262,2019-03-27 20:51:00,56,39.906877,-72.784867,"Appendicularia",159664,"Appendicularia","Class"
"1173",201902,121,"C_har","2",NA,"CalanoidSmall","Centropages",NA,NA,NA,NA,"MZ12",8,1308,NA,"split once",262,2019-03-27 20:51:00,56,39.906877,-72.784867,"Centropages",85761,"Centropages","Genus"
"1174",201902,121,"C_har","2",NA,"Ostracoda",NA,NA,NA,NA,NA,"MZ12",2,1308,NA,"split once",262,2019-03-27 20:51:00,56,39.906877,-72.784867,"Ostracoda",84195,"Ostracoda","Class"
"1175",201902,121,"C_har","2",NA,"Metridia",NA,NA,NA,NA,NA,"MZ12",2,1308,NA,"split once",262,2019-03-27 20:51:00,56,39.906877,-72.784867,"Metridia",85734,"Metridia","Genus"
"1176",201902,111,"A_pse","1",NA,"Hyperiidae",NA,NA,NA,NA,NA,"MZ12",8,3120,NA,"Split twice",247,2019-03-20 22:17:00,78,40.47699,-71.6294,"Hyperiidae",95108,"Hyperiidae","Family"
"1177",201902,111,"A_pse","1",NA,"Appendicularia",NA,NA,NA,NA,NA,"MZ12",3016,3120,NA,"Split twice",247,2019-03-20 22:17:00,78,40.47699,-71.6294,"Appendicularia",159664,"Appendicularia","Class"
"1178",201902,111,"A_pse","1",NA,"CalanoidSmall",NA,NA,NA,NA,NA,"MZ12",40,3120,NA,"Split twice",247,2019-03-20 22:17:00,78,40.47699,-71.6294,"CalanoidSmall",85258,"Calanoida",NA
"1179",201902,111,"A_pse","1",NA,"Calanus",NA,NA,NA,NA,NA,"MZ12",52,3120,NA,"Split twice",247,2019-03-20 22:17:00,78,40.47699,-71.6294,"Calanus",85263,"Calanus","Genus"
"1180",201902,111,"A_pse","1",NA,"Amphipoda",NA,NA,NA,NA,NA,"MZ12",4,3120,NA,"Split twice",247,2019-03-20 22:17:00,78,40.47699,-71.6294,"Amphipoda",93294,"Amphipoda","Order"
"1181",201902,175,"C_har","2",NA,"Hyperiidae",NA,NA,NA,NA,NA,"MZ12",44,48,NA,NA,251,2019-04-01 11:48:00,76,40.486348,-70.673363,"Hyperiidae",95108,"Hyperiidae","Family"
"1182",201902,175,"C_har","2",NA,"CalanoidSmall","Temora",NA,NA,NA,NA,"MZ12",3,48,NA,NA,251,2019-04-01 11:48:00,76,40.486348,-70.673363,"Temora",85874,"Temora","Genus"
"1183",201902,175,"C_har","2",NA,"Appendicularia",NA,NA,NA,NA,NA,"MZ12",1,48,NA,NA,251,2019-04-01 11:48:00,76,40.486348,-70.673363,"Appendicularia",159664,"Appendicularia","Class"
"1184",201902,111,"S_sco","2",NA,"Appendicularia",NA,NA,NA,NA,NA,"MZ12",4212,4268,NA,"Split twice",241,2019-03-20 22:17:00,78,40.47699,-71.6294,"Appendicularia",159664,"Appendicularia","Class"
"1185",201902,111,"S_sco","2",NA,"Chaetognatha",NA,NA,NA,NA,NA,"MZ12",12,4268,NA,"Split twice",241,2019-03-20 22:17:00,78,40.47699,-71.6294,"Chaetognatha",158650,"Chaetognatha","Phylum"
"1186",201902,111,"S_sco","2",NA,"Hyperiidae",NA,NA,NA,NA,NA,"MZ12",4,4268,NA,"Split twice",241,2019-03-20 22:17:00,78,40.47699,-71.6294,"Hyperiidae",95108,"Hyperiidae","Family"
"1187",201902,111,"S_sco","2",NA,"CalanoidSmall",NA,NA,NA,NA,NA,"MZ12",20,4268,NA,"Split twice",241,2019-03-20 22:17:00,78,40.47699,-71.6294,"CalanoidSmall",85258,"Calanoida",NA
"1188",201902,111,"S_sco","2",NA,"Calanus",NA,NA,NA,NA,NA,"MZ12",4,4268,NA,"Split twice",241,2019-03-20 22:17:00,78,40.47699,-71.6294,"Calanus",85263,"Calanus","Genus"
"1189",201902,111,"S_sco","2",NA,"Metridia",NA,NA,NA,NA,NA,"MZ12",4,4268,NA,"Split twice",241,2019-03-20 22:17:00,78,40.47699,-71.6294,"Metridia",85734,"Metridia","Genus"
"1190",201902,111,"S_sco","2",NA,"CopepodDigested",NA,NA,NA,NA,NA,"MZ12",12,4268,NA,"Split twice",241,2019-03-20 22:17:00,78,40.47699,-71.6294,"CopepodDigested",85257,"Copepoda",NA
"1191",201902,111,"S_sco","2",NA,"Parasite",NA,NA,NA,NA,NA,"MZ12",4,NA,"roundworm","Split twice",241,2019-03-20 22:17:00,78,40.47699,-71.6294,"Parasite",202423,"Animalia","Kingdom"
"1192",201902,111,"A_pse","3",NA,"Appendicularia",NA,NA,NA,NA,NA,"MZ12",3048,3064,NA,"Split twice",229,2019-03-20 22:17:00,78,40.47699,-71.6294,"Appendicularia",159664,"Appendicularia","Class"
"1193",201902,111,"A_pse","3",NA,"CalanoidSmall",NA,NA,NA,NA,NA,"MZ12",8,3064,NA,"Split twice",229,2019-03-20 22:17:00,78,40.47699,-71.6294,"CalanoidSmall",85258,"Calanoida",NA
"1194",201902,111,"A_pse","3",NA,"Calanus",NA,NA,NA,NA,NA,"MZ12",4,3064,NA,"Split twice",229,2019-03-20 22:17:00,78,40.47699,-71.6294,"Calanus",85263,"Calanus","Genus"
"1195",201902,111,"A_pse","3",NA,"Hyperiidae",NA,NA,NA,NA,NA,"MZ12",4,3064,NA,"Split twice",229,2019-03-20 22:17:00,78,40.47699,-71.6294,"Hyperiidae",95108,"Hyperiidae","Family"
"1196",201902,122,"S_sco","1",NA,"Hyperiidae",NA,NA,NA,NA,NA,"MZ12",12,1556,NA,"split twice",182,2019-03-28 00:07:00,45,39.77813,-73.222168,"Hyperiidae",95108,"Hyperiidae","Family"
"1197",201902,122,"S_sco","1",NA,"CalanoidSmall",NA,NA,NA,NA,NA,"MZ12",280,1556,NA,"split twice",182,2019-03-28 00:07:00,45,39.77813,-73.222168,"CalanoidSmall",85258,"Calanoida",NA
"1198",201902,122,"S_sco","1",NA,"CalanoidSmall","Centropages",NA,NA,NA,NA,"MZ12",1000,1556,NA,"split twice",182,2019-03-28 00:07:00,45,39.77813,-73.222168,"Centropages",85761,"Centropages","Genus"
"1199",201902,122,"S_sco","1",NA,"Chaetognatha",NA,NA,NA,NA,NA,"MZ12",176,1556,NA,"split twice",182,2019-03-28 00:07:00,45,39.77813,-73.222168,"Chaetognatha",158650,"Chaetognatha","Phylum"
"1200",201902,122,"S_sco","1",NA,"Metridia",NA,NA,NA,NA,NA,"MZ12",36,1556,NA,"split twice",182,2019-03-28 00:07:00,45,39.77813,-73.222168,"Metridia",85734,"Metridia","Genus"
"1201",201902,122,"S_sco","1",NA,"Calanus",NA,NA,NA,NA,NA,"MZ12",20,1556,NA,"split twice",182,2019-03-28 00:07:00,45,39.77813,-73.222168,"Calanus",85263,"Calanus","Genus"
"1202",201902,122,"S_sco","1",NA,"Appendicularia",NA,NA,NA,NA,NA,"MZ12",8,1556,NA,"split twice",182,2019-03-28 00:07:00,45,39.77813,-73.222168,"Appendicularia",159664,"Appendicularia","Class"
"1203",201902,122,"S_sco","1",NA,"CalanoidSmall","Temora",NA,NA,NA,NA,"MZ12",4,1556,NA,"split twice",182,2019-03-28 00:07:00,45,39.77813,-73.222168,"Temora",85874,"Temora","Genus"
"1204",201902,122,"S_sco","1",NA,"CopepodDigested",NA,NA,NA,NA,NA,"MZ12",16,1556,NA,"split twice",182,2019-03-28 00:07:00,45,39.77813,-73.222168,"CopepodDigested",85257,"Copepoda",NA
"1205",201902,122,"S_sco","1",NA,"Decapoda",NA,NA,NA,NA,NA,"MZ12",4,1556,NA,"split twice",182,2019-03-28 00:07:00,45,39.77813,-73.222168,"Decapoda",95599,"Decopoda","Order"
"1206",201802,170,"P_tri","3",NA,"Empty",NA,NA,NA,NA,NA,"M60",0,0,NA,NA,91,2018-04-20 17:32:00,83,40.282707,-69.329193,"Empty",NA,NA,NA
"1207",201902,95,"A_pse","3",NA,"Parasite",NA,NA,NA,NA,NA,"MZ12",NA,1,"roundworm",NA,244,2019-03-19 12:09:00,103,39.271778,-72.749875,"Parasite",202423,"Animalia","Kingdom"
"1208",201902,177,"S_sco","3",NA,"Foraminiferida",NA,NA,NA,NA,NA,"MZ12",NA,2,NA,"Sandy tons of forams",271,2019-04-02 01:43:00,163,40.082308,-70.445578,"Foraminiferida",44030,"Foraminiferida","Order"
"1209",201902,201,"S_sco","1",NA,"Parasite",NA,NA,NA,NA,NA,"MZ12",NA,NA,"roundworm",NA,177,2019-04-12 09:13:00,80,40.350167,-69.828202,"Parasite",202423,"Animalia","Kingdom"
"1210",201902,122,"S_sco","2",NA,"Foraminiferida",NA,NA,NA,NA,NA,"MZ12",NA,633,NA,"sorted half; small amount of sand and forams",186,2019-03-28 00:07:00,45,39.77813,-73.222168,"Foraminiferida",44030,"Foraminiferida","Order"
"1211",201902,121,"S_sco","2",NA,"Appendicularia",NA,NA,NA,NA,NA,"MZ12",358,776,NA,"split in half; counts doubled",228,2019-03-27 20:51:00,56,39.906877,-72.784867,"Appendicularia",159664,"Appendicularia","Class"
"1212",201902,121,"S_sco","2",NA,"CalanoidSmall","Temora",NA,NA,NA,NA,"MZ12",6,776,NA,"split in half; counts doubled",228,2019-03-27 20:51:00,56,39.906877,-72.784867,"Temora",85874,"Temora","Genus"
"1213",201902,121,"S_sco","2",NA,"CalanoidSmall","Centropages",NA,NA,NA,NA,"MZ12",178,776,NA,"split in half; counts doubled",228,2019-03-27 20:51:00,56,39.906877,-72.784867,"Centropages",85761,"Centropages","Genus"
"1214",201902,121,"S_sco","2",NA,"Oithona",NA,NA,NA,NA,NA,"MZ12",4,776,NA,"split in half; counts doubled",228,2019-03-27 20:51:00,56,39.906877,-72.784867,"Oithona",88802,"Oithona","Genus"
"1215",201902,121,"S_sco","2",NA,"CalanoidSmall",NA,NA,NA,NA,NA,"MZ12",92,776,NA,"split in half; counts doubled",228,2019-03-27 20:51:00,56,39.906877,-72.784867,"CalanoidSmall",85258,"Calanoida",NA
"1216",201902,121,"S_sco","2",NA,"Metridia",NA,NA,NA,NA,NA,"MZ12",2,776,NA,"split in half; counts doubled",228,2019-03-27 20:51:00,56,39.906877,-72.784867,"Metridia",85734,"Metridia","Genus"
"1217",201902,121,"S_sco","2",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",136,776,NA,"split in half; counts doubled",228,2019-03-27 20:51:00,56,39.906877,-72.784867,"UnknownSoft",202423,"Animalia","Kingdom"
"1218",201902,121,"S_sco","2",NA,"Parasite",NA,NA,NA,NA,NA,"MZ12",NA,776,"roundworm","split in half; counts doubled",228,2019-03-27 20:51:00,56,39.906877,-72.784867,"Parasite",202423,"Animalia","Kingdom"
"1219",201902,108,"S_sco","1",NA,"Appendicularia",NA,NA,NA,NA,NA,"MZ12",292,473,NA,"Sand and forams, fish scales in guts",253,2019-03-20 15:10:00,70,40.101017,-72.170313,"Appendicularia",159664,"Appendicularia","Class"
"1220",201902,108,"S_sco","1",NA,"Hyperiidae",NA,NA,NA,NA,NA,"MZ12",9,473,NA,"Sand and forams, fish scales in guts",253,2019-03-20 15:10:00,70,40.101017,-72.170313,"Hyperiidae",95108,"Hyperiidae","Family"
"1221",201902,108,"S_sco","1",NA,"CalanoidSmall","Temora",NA,NA,NA,NA,"MZ12",1,473,NA,"Sand and forams, fish scales in guts",253,2019-03-20 15:10:00,70,40.101017,-72.170313,"Temora",85874,"Temora","Genus"
"1222",201902,108,"S_sco","1",NA,"CalanoidSmall",NA,NA,NA,NA,NA,"MZ12",20,473,NA,"Sand and forams, fish scales in guts",253,2019-03-20 15:10:00,70,40.101017,-72.170313,"CalanoidSmall",85258,"Calanoida",NA
"1223",201902,108,"S_sco","1",NA,"Calanus",NA,NA,NA,NA,NA,"MZ12",11,473,NA,"Sand and forams, fish scales in guts",253,2019-03-20 15:10:00,70,40.101017,-72.170313,"Calanus",85263,"Calanus","Genus"
"1224",201902,108,"S_sco","1",NA,"Chaetognatha",NA,NA,NA,NA,NA,"MZ12",6,473,NA,"Sand and forams, fish scales in guts",253,2019-03-20 15:10:00,70,40.101017,-72.170313,"Chaetognatha",158650,"Chaetognatha","Phylum"
